createdAt,title,rating,body,monthsAgo,date,farmName,avgRating,numReview,country
2021-11-16T14:32:54,Narcyi Hassan,5,Very nice 👌,3.0,3 months ago,Parkside Farm Pick Your Own,4.6,1586,England
2021-11-16T14:32:54,MAR KO,4,"Very good experience for the kids,hopefully it'll open soon.",8.0,8 months ago,Parkside Farm Pick Your Own,4.6,1586,England
2021-11-16T14:32:54,Ineta Urboniene,5,Amazingly sweet raspberries,3.0,3 months ago,Parkside Farm Pick Your Own,4.6,1586,England
2021-11-16T14:32:54,S S,5,Great place for picking your own fruits and vegetables in summer.,11.0,11 months ago,Parkside Farm Pick Your Own,4.6,1586,England
2021-11-16T14:32:54,Google User,1,"My 5 year old child picked a strawberry that was rotten from the other side. My husband hates to waste food so bit the rotten bit off and had to put the rest in his mouth as the juice was dripping off it. Very sharply, abruptly we were told …",2.0,2 months ago,Parkside Farm Pick Your Own,4.6,1586,England
2021-11-16T14:32:54,Deepak Gaonkar,5,Nice place,4.0,4 months ago,Parkside Farm Pick Your Own,4.6,1586,England
2021-11-16T14:32:54,Sina MrD,5,Most fun and excitng with friends and family,11.0,11 months ago,Parkside Farm Pick Your Own,4.6,1586,England
2021-11-16T14:32:54,O Gun,1,Very nice place BUT customer service is non existent and girls at the till can be rude. They have been like this for years unfortunately it’s the same everytime we go. Apart from that very beautiful place to be,6.0,6 months ago,Parkside Farm Pick Your Own,4.6,1586,England
2021-11-16T14:32:54,Yaldaz Mehmed,2,Staff was rude,2.0,2 months ago,Parkside Farm Pick Your Own,4.6,1586,England
2021-11-16T14:32:54,Simon Burton,5,Amazing place !!!,4.0,4 months ago,Parkside Farm Pick Your Own,4.6,1586,England
2021-11-16T14:32:54,ANAND SRIVASTAVA,5,Must visit place,4.0,4 months ago,Parkside Farm Pick Your Own,4.6,1586,England
2021-11-16T14:32:54,Gatis,5,Nice,3.0,3 months ago,Parkside Farm Pick Your Own,4.6,1586,England
2021-11-16T14:32:54,D Charles,5,Great,3.0,3 months ago,Parkside Farm Pick Your Own,4.6,1586,England
2021-11-16T14:33:12,Robert Lynas,5,"Great place for kids to pick their own fruit. Mixed selection, strawberries taste delicious and kids enjoyed themselves (6 and 11) …",3.0,3 months ago,F W Elgey Pyo Fruit And Vegetables,4.9,27,England
2021-11-16T14:33:12,zeynep colak,5,2 person £7 and a little basket or 4 person for £14 with large basket. There is no other fees. We really enjoyed there. We picked nearly 3 kg of fruit. Due to coronavirus they dont allow you to eat there nor picnics but still very nice place to visit. ( we made jam from strawberries and it is absolutely delicious ),3.0,3 months ago,F W Elgey Pyo Fruit And Vegetables,4.9,27,England
2021-11-16T14:33:12,Shuks,5,Lovely PYO. Lots of fruit to choose from. Lovely morning out! Will definitely be back in the autumn for apples. A must place to visit to support local businesses :),3.0,3 months ago,F W Elgey Pyo Fruit And Vegetables,4.9,27,England
2021-11-16T14:33:12,vince simeon,4,Absolutely beautiful place to go picking and the staff was equally lovely !!!  Definitely worth a visit and loads of strawberries to bring home!,4.0,4 months ago,F W Elgey Pyo Fruit And Vegetables,4.9,27,England
2021-11-16T14:33:12,hirajesh Reddy,5,I went today.Very nice place to visit &  I enjoyed strawberries and gooseberry  fruits,4.0,4 months ago,F W Elgey Pyo Fruit And Vegetables,4.9,27,England
2021-11-16T14:33:12,Stuart Lloyd,5,Lovely place and nice people working there.,4.0,4 months ago,F W Elgey Pyo Fruit And Vegetables,4.9,27,England
2021-11-16T14:33:12,Colin Mackie,4,Great fruit in scenic surroundings,3.0,3 months ago,F W Elgey Pyo Fruit And Vegetables,4.9,27,England
2021-11-16T14:33:12,Sylwek Plewa,5,,3.0,3 months ago,F W Elgey Pyo Fruit And Vegetables,4.9,27,England
2021-11-16T14:35:59,S G,5,Best place to spend day with your family.. amazing staff and great fun. The fresh fruit juices are 5 star…. Cafe for short break and relaxation…,2.0,2 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Beth Sargent,5,Went down today with friends and our little ones. Well sign posted and decent sized car park. Really friendly staff. Ticket price was only £2 for adults and you pay per pumpkin at the end. Lovely little cafe with outdoor seating and a large …,0.75,3 weeks ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,OliNe,5,Lovely friendly staff! A great place to pick your own fruit/veg! The recent pumpkin picking experience was excellent. Highly recommend to everyone.,0.25,a week ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Lainey Wood,5,"Such a lovely little place! The staff are very friendly, welcoming and attentive. Punnets are extremely reasonable prices for the amount of fruit you can get in them, there's a little play area for children and a refreshment stand too which was reasonably priced. A good little day out",3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Ray Cant,5,"Brilliant, well organised, food and drink as well as a shop, we, but especially the kid's loved it there.",0.9,4 weeks ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Victoria Doust,5,Great fun had by all the family. Kids were kept busy pumpkin picking and then climbing onto the straw bales. A lovely small compact play area for the kids at the end where you could get food and drink. Pumpkins reasonably priced. Really friendly staff will definatly go next year.,0.75,3 weeks ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,K W,5,"Great produce to pick, nice little coffee shop in the middle with benches outside.",3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Ptom,4,"A nice open area filled with delicious fruits for you to pick and theres large selection of fruits to choose from.
Whilst picking the strawberries there was quite a few mouldy looking ones... But I guess that's only a problem if you pick them 😂 the ones we had were delicious.",3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Zoe Abbott,5,"Really lovely staff, very tasty fruit. Nice kids play area and a cafe. A bit pricey but lovely products and expected cost to do a pyo. We did get loads of very good strawberries for the money though, much better quality and more in quantity than you would get at a supermarket. A really lovely activity to do with kids of all ages.",2.0,2 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Sam Parfitt,3,"Kids enjoyed it, but £2 an adult to get in picked 4 pumpkins not big ones at all. £17 for 4 pumpkins?!!
Atleast the kids enjoyed it. But probably wont go back next year",0.5,2 weeks ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Katie Platts,5,"Lovely outing. Nursery children had a great afternoon choosing pumpkins, picking their own apple off the tree to eat for their snack, and seeing strawberries still growing too. Thank you staff of Felderland.",1.0,a month ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Jithu Menon,3,"It's ok. Not the best.

Cherries weren't very sweet, you couldn't pick your own strawberries and to top …",4.0,4 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Mike Bolt,5,Fantastic day out and experience. Staff were lovely and very helpful. Also play park for the kids and cafe area for food and drink,0.5,2 weeks ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Susan Whitfield,5,The kids had such a lovely time.. at the entrance you get a wheel barrow to put the pumpkins in but the kids loved the ride in it aswell ..the park at the end where you can get a hot drink and food was lovely ..recommend to everyone.,0.75,3 weeks ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Frances Dorsett,5,My grandson choose this outing and it was a great success. Staff were so nice. Facilities clear. Fruit was high quality and children loved picking their own. Play area and drinks was a nice extra.,2.0,2 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,James Frost,4,"Fun day out, felt it was a bit expensive in places £8 for raspberry punnet to go picking very small for the money, can fill it up to the top but still. Apple picking good value at £3.50 for a big box.",0.5,2 weeks ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Sinoj George,4,👍👍 fresh fruits and vegetables available,3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Debbie Smith,5,"Lovely little pyo farm has a really nice cafe and play area, my kids loved it! Also highly recommend their own drinks we love the apple and cherry and the elderflower and apple not bad prices either xx",2.0,2 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Jess Ralph,5,"Great afternoon picking pumpkins, been fruit picking there before, staff are always kind, and the farm shop has some lovely fruit and gifts.",0.5,2 weeks ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Marion Austin,5,Loads of wonderful fresh plump juicy fruit. Lovely to be able to PYO. Beautiful taste. More expensive than your local supermarket but well worth it. Far superior quality.,3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Kay,4,"Love this farm , been here multiple times with little kiddes they loved to roam around the cherry trees and the play barn. They do multiple and seasonal events, look out for pumpkin patch in the fall. Their cherries when ripe are the best, strawberries too. For now they sell by flat rates, buy a basket then go fill it to the brim.",3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Emma Lee,5,Fabulous fruit pyo farm. It is not cheap but the fruit is excellent and we spent a good couple of hours picking fruit and playing on the newly installed park equipment. We will be back when we next visit the area 😊,3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Bee Bhunada,5,Great fun for family,4.0,4 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Georgina Barton,4,"Lovely PYO, Attended for a party, very helpful staff. Great play area for kids.",1.0,a month ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Carol Paget,5,"Had fun time , children loved picking strawberries and apples , play area was so nice.  Pedal tractors for the little ones to ride on.",1.0,a month ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Penny Hall,5,Excellent new people deserve lots of credit for trying to bring a much loved place into the herecand now.,1.0,a month ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Hannah Shahid,5,"First ever pyo I've been with the family, gotta say felt right at home. Everyone was very helpful and hospitable. Will be back every time we visit family..",3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Annette Pritchard,5,"Pick your own farm in Kent, friendly environment staff and all member of staff are helpful. Thank you for a great service.",3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Jenny Mills,5,"Had the best morning with our grandchildren here
Plenty of pyo fruit available and lovely play area and food shack",2.0,2 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Eilish Hayes,5,Great fun picking strawberries 🍓,2.0,2 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Andy Longley,4,"Had a great time picking and eating strawberries, first time visit but likely to return soon.",3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Debbie Adley,5,Great place. Delicious strawberries. The coffee and cakes were good too.,4.0,4 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Ciarán Doyle,5,What a lovely time we had. Lovely coffee and great play area.,3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Louise Howard,5,"Awesome place, all staff where friendly and helpful",0.75,3 weeks ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,lewis beeson,5,"Came for the first time today. Plenty of parking, wide range of fresh produce, helpful staff",2.0,2 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Leigh Douglas,5,"Pleasant staff, easy parking. Plenty of pick your own. 😊",3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,David Martin,5,Pumpkin picking. All good.,0.5,2 weeks ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Georgia Dobbs,3,"Fruit was delicious, and plentiful to pick but in my opinion, incredibly expensive.
Paid £10 for large raspberries punnet and £15 for small cherries!",3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Shane Waddilove,5,"Lovely sweet strawberries and a hot chocolate whilst my boy is playing in there park, recommend to anyone",3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Lyn Lee,5,Super strawberry easy picking plenty of space good play area and coffee too!,3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Ann marie Slade,5,"Lovely tasting strawberries, yes cost more than a supermarket, but the taste is well worth the money",4.0,4 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Kirk Bennett,2,Have to pay £2 to get in per adult and then expect you to pay a £15 for a large pumpkin - £1.50 at Tesco.,0.5,2 weeks ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
2021-11-16T14:35:59,Hanna Vu,5,Today I have a good day in Felderland for picked my fruit ( cheries and strawberries ),3.0,3 months ago,Felderland PYO 'Pick Your Own' Farm,4.6,329,England
